DateTime,GS_data,VBR_data,SPGI_data,MTB_data,CTAS_data,IJJ_data,IJK_data,MDY_data,HD_data,CLX_data,XLF_data,TVIX_data,SOXL_data,PXJ_data,GASL_data,XBI_data,SSO_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,IYT_data,SDS_data,ISRG_data,TZA_data,VO_data,UPRO_data,SOXX_data,ITA_data,LQD_data,NFLX_data,IFF_data,NEE_data,SBUX_data,MCK_data,IWN_data,IWO_data,VTI_data,IEI_data,SNA_data,AMZA_data,AVGO_data,ROP_data,IVW_data,IVV_data,SOXS_data,NOC_data,AVB_data,SQQQ_data,IHI_data,IWD_data,PSA_data,IJT_data,QLD_data,SPAB_data,TECL_data,AGG_data,GOOG_data,BXP_data,VCR_data,MUB_data,ACN_data,SPY_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TDG_data,TNA_data,UNH_data,SVXY_data,IBB_data,VB_data,STZ_data,ZBH_data,CMCSA_data,TMO_data,VBK_data,COO_data,BDX_data,CTXS_data,IWB_data,IJS_data,IJR_data,LMT_data,ECL_data,ANTM_data,IWV_data,APD_data,EBAY_data,VOT_data,XRT_data,VIOG_data,TRV_data,FRT_data,TECS_data,ARNC_data,IGIB_data,NVDA_data,TLH_data,RRC_data,SBAC_data,IYC_data,IUSG_data,KMB_data,VGT_data,GWW_data,BBH_data,APTV_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,VOO_data,IWM_data,FAZ_data,IGV_data,SPXS_data,EQIX_data,ADS_data,SPXL_data,ONEQ_data,SDOW_data,RYH_data,VUG_data,IYW_data,VOOG_data,CMI_data,ESS_data,IJH_data,AYI_data,HUM_data,DRI_data,DHR_data,TIP_data,DIA_data,FDX_data,TQQQ_data,AGZ_data,VAR_data,EXPE_data,VIOO_data,WLTW_data,ITOT_data,PXD_data,VDC_data,ROST_data,QID_data,GOOGL_data,CXO_data,WHR_data,HII_data,URTY_data,MLM_data,ERUS_data,RTN_data,UDOW_data,BLK_data,MCD_data,ZROZ_data,AGN_data,IEF_data,FINZ_data,AMZN_data,VONG_data,QQQ_data,IGSB_data,FAST_data,AAP_data,TLT_data,GVI_data,IHF_data,SPXU_data
20160623,144.69,99.44,106.54,111.71,91.5,122.71,163.97,263.47,118.14,121.63,13.65,58750.0,29.63,12.1712,227.655,54.21,66.05,137.91,5200.0,122.97,81.89,132.22,68.72,220.44,172.2,118.85,22.58,92.8,120.47,106.66,91.66,118.27,111.97,52.2,177.79,92.15,135.18,100.95,118.17,144.73,5.7008,143.86,168.99,111.38,197.42,1290.21,203.48,155.24,280.13,133.54,95.06,211.95,125.76,36.39,26.52,38.08,101.1,701.87,117.79,117.97,103.58,111.47,197.0,101.71,106.88,87.5,224.87,199.52,33.14,131.91,116.92,86.73,111.01,148.69,117.57,29.33,150.47,121.51,166.43,164.09,67.59,109.86,112.5,56.21,219.35,116.34,122.74,116.81,121.49,24.48,100.4,39.83,107.13,105.07,141.46,124.33,21.97,49.44,47.82,132.25,44.3458,106.95,139.85,39.01,119.53,104.93,208.8,101.94,56.41,96.61,132.76,48.55,136.53,104.99,103.88,140.66,90.62,89.81,105.03,105.15,279.32,180.45,111.01,179.95,107.5,67.96,358.86,193.6,21.37,184.2,226.54,148.82,103.52,103.86,100.14,107.39,196.24,143.46,251.66,182.47,60.36,50.97,106.19,166.26,151.77,16.73,107.04,73.93,106.11,102.18,120.66,44.88,158.82,126.67,52.23,114.09,714.87,129.19,161.22,155.46,38.93,182.39,22.9,125.39,34.95,325.96,110.8,114.23,222.24,102.86,34.5395,722.08,98.81,105.43,48.66,20.4,153.99,120.78,104.26,122.53,101.01
20160624,134.46,95.5,100.3,104.49,89.25,117.67,157.77,252.81,116.4,122.22,12.92,82750.0,24.63,11.5712,194.5859,51.59,61.25,132.64,7475.0,119.37,77.29,126.0,73.68,214.94,191.49,113.87,20.13,87.76,116.72,107.16,88.44,113.54,111.97,50.85,171.1,88.78,129.8,97.27,119.06,139.63,5.4526,134.88,163.57,107.61,190.16,1511.05,201.59,153.33,314.26,129.17,91.4,212.24,120.94,33.44,26.66,33.67,101.64,675.22,116.03,113.67,104.35,104.48,189.93,101.92,105.28,86.2,216.8,193.73,29.43,130.11,86.0,82.4,106.8,145.39,113.45,28.72,143.75,117.14,166.64,158.87,63.05,105.84,108.49,54.05,219.07,111.94,120.55,112.49,116.58,22.79,96.45,38.98,103.68,102.46,140.59,138.6,20.3,49.58,45.1,134.52,42.2769,103.01,135.43,37.65,116.96,100.37,200.86,97.19,49.52,93.22,125.27,46.61,134.57,96.98,100.04,136.66,88.08,100.45,105.09,101.66,274.31,173.87,106.79,207.63,102.2,75.21,350.04,185.46,19.05,177.55,249.56,144.04,99.82,99.42,96.91,99.75,194.84,137.69,243.55,178.17,59.35,49.84,106.86,160.54,144.73,14.68,107.6,70.25,98.25,98.35,110.6,43.28,151.23,124.11,52.57,123.32,685.2,120.35,146.59,153.28,34.47,182.36,21.56,126.24,31.38,303.73,109.18,118.11,214.82,104.28,39.5667,698.96,95.56,101.09,48.72,19.59,153.58,124.03,104.82,119.49,111.69
20160627,132.23,92.47,95.71,100.91,87.62,113.97,153.82,245.69,114.81,124.16,12.55,81000.0,21.7,10.7617,171.6613,49.4,59.1,130.94,7360.0,117.44,75.11,122.14,76.28,209.97,210.63,110.71,19.04,84.2,114.11,107.61,85.33,111.14,115.66,49.93,166.81,85.73,125.82,95.34,119.55,137.68,5.2676,130.26,161.03,105.81,186.83,1684.29,202.96,155.47,332.64,127.09,89.54,220.05,117.49,32.14,26.75,31.69,102.05,668.26,114.64,111.33,104.68,102.45,186.53,101.87,106.12,84.7,216.28,189.38,26.47,129.94,83.78,79.91,103.53,145.93,112.14,29.1,139.38,113.63,162.83,155.34,60.28,103.82,104.91,52.38,218.7,110.12,119.09,110.33,112.17,22.38,93.93,38.07,100.38,101.84,142.66,146.66,19.69,49.61,44.62,136.26,41.4669,100.68,133.17,36.96,116.67,97.73,199.79,94.64,47.12,91.68,122.63,45.3,127.72,93.16,98.69,134.56,86.8,109.92,105.09,100.55,270.99,170.8,103.29,222.97,99.03,79.43,345.58,178.99,18.01,172.9,260.44,140.64,98.02,96.92,95.26,95.47,196.33,133.77,229.97,172.37,57.66,49.39,107.17,158.3,140.46,13.83,107.71,68.43,95.04,95.25,107.19,42.38,144.99,123.67,52.89,128.18,681.14,114.81,139.27,151.74,31.05,173.94,21.26,125.36,30.01,291.88,106.31,123.45,206.98,105.18,42.6027,691.36,93.92,99.08,48.69,19.12,152.85,127.12,105.03,116.38,118.07
20160628,134.98,94.14,97.84,103.48,89.21,116.04,156.83,250.41,117.44,123.83,12.88,64000.0,23.43,11.1712,195.9783,51.71,61.21,134.42,5715.0,119.98,76.72,124.82,73.57,212.87,200.42,113.0,20.07,86.4,115.16,108.2,87.97,112.62,116.18,51.01,170.62,86.94,127.85,97.08,119.56,140.68,5.5158,135.83,162.75,107.82,190.32,1547.86,204.83,159.3,311.48,129.06,91.21,222.63,119.22,33.5,26.8,33.41,102.18,680.04,117.44,113.31,104.68,103.64,189.89,101.86,107.65,85.86,218.38,193.34,27.7,131.45,90.86,82.94,105.5,150.27,114.07,29.38,141.58,116.11,168.33,156.36,62.03,105.69,106.05,53.08,220.18,110.87,121.19,112.3,113.75,22.65,95.91,38.58,102.09,105.33,145.63,138.8,20.19,49.76,45.27,136.27,43.448,103.24,135.24,37.61,119.14,99.74,200.86,97.95,48.44,93.27,124.51,46.24,130.4,94.93,100.99,137.32,88.26,104.78,105.07,102.29,280.41,173.95,104.88,206.21,100.85,75.11,351.04,180.01,18.95,176.3,248.31,143.53,99.95,98.98,97.01,96.54,202.01,136.38,241.56,178.51,57.93,49.79,107.54,160.72,142.36,14.69,107.75,69.46,97.7,96.57,111.59,43.14,148.06,124.52,53.46,122.85,691.26,118.12,145.21,153.41,32.55,175.52,21.88,123.68,31.41,295.92,108.32,123.37,216.73,105.16,39.7244,707.95,95.55,101.26,48.73,19.17,156.03,127.39,105.13,118.28,111.73
20160629,137.91,96.08,102.09,105.27,91.46,118.01,159.76,255.21,117.29,122.52,13.17,57000.0,24.84,11.4569,204.5812,53.76,63.35,135.94,5045.0,122.23,77.21,127.61,70.97,219.24,187.17,115.11,21.12,88.15,117.1,108.17,91.06,115.09,115.54,52.76,177.15,88.85,130.81,98.82,119.33,143.42,5.6035,140.57,163.36,109.51,193.5,1455.1,205.89,159.51,295.11,131.78,92.88,223.4,121.71,34.67,26.77,35.02,102.11,684.11,119.79,115.38,104.41,104.77,193.12,101.83,108.65,86.91,227.37,196.17,29.55,133.17,95.38,84.72,107.77,151.93,115.84,29.79,143.57,118.56,169.68,160.26,63.11,107.56,108.28,54.17,223.08,112.35,125.42,114.29,116.66,22.96,97.74,39.46,104.23,107.8,147.02,132.15,19.69,49.73,46.01,135.65,42.9308,107.12,137.82,38.23,120.19,101.4,202.46,99.75,50.06,94.85,126.87,47.27,131.75,96.75,101.35,139.83,89.02,97.8,105.07,105.48,280.75,176.95,107.27,192.98,103.28,71.29,359.41,186.12,19.98,179.8,236.18,146.77,101.63,100.64,98.51,99.06,203.18,138.73,243.49,179.2,58.57,50.8,107.48,163.33,144.43,15.46,107.81,70.69,100.59,98.63,114.86,43.9,149.96,125.94,53.88,118.49,695.19,119.8,147.78,156.84,34.8,179.73,22.38,125.61,32.9,307.59,109.23,122.03,219.42,104.73,36.9447,715.6,97.15,103.05,48.75,19.45,160.03,126.41,105.03,120.77,105.89
20160630,140.83,97.83,103.3,109.68,93.84,120.4,162.74,259.77,117.59,125.4,13.38,54500.0,26.2,11.5902,200.60299999999998,53.78,65.01,137.8,4715.0,123.47,78.96,128.85,69.1,220.47,176.72,116.98,21.94,89.66,119.79,108.55,91.48,117.19,117.93,53.12,180.35,90.59,133.08,100.18,119.46,146.78,5.6278,140.94,166.69,110.82,196.02,1376.58,210.66,161.52,285.07,133.69,94.31,224.79,124.31,35.47,26.79,36.17,102.32,692.1,120.15,116.39,104.51,106.2,195.76,101.76,110.45,87.65,228.64,198.27,31.19,133.81,98.12,85.15,109.56,157.66,117.04,30.37,146.14,120.35,171.4,161.61,62.69,109.02,110.65,55.36,226.81,114.09,125.28,115.97,118.98,23.06,98.99,39.8,105.92,109.86,148.43,127.71,20.06,49.79,46.36,135.91,42.1012,107.62,138.65,38.68,122.68,102.67,209.99,100.65,49.94,95.89,129.71,47.86,132.4,98.32,102.99,141.11,90.15,92.27,105.1,107.72,283.9,179.33,109.26,185.41,104.81,68.3,361.0,188.13,20.77,181.83,227.17,148.09,102.69,102.06,99.75,101.5,206.41,141.52,244.82,175.52,56.24,51.25,107.68,165.51,145.89,16.02,107.84,72.11,102.63,100.45,118.0,44.52,149.54,128.89,54.77,115.6,703.53,118.58,150.26,160.25,36.74,186.32,22.33,126.43,34.25,312.88,110.01,122.66,219.94,104.97,34.9338,715.62,98.05,104.24,48.82,19.87,160.65,126.88,105.27,121.23,101.52
20160701,140.51,98.17,103.88,108.59,94.59,120.84,162.94,260.3,119.37,124.28,13.31,51250.0,25.35,11.9807,210.2502,55.5,65.32,139.73,4425.0,124.25,77.95,130.13,68.79,222.1,174.75,117.25,22.1,88.92,120.02,109.12,96.67,117.15,117.33,53.0,181.75,90.92,133.63,100.38,119.64,146.95,5.5889,139.87,166.07,111.14,196.61,1414.86,210.21,161.81,280.59,134.37,94.41,223.25,124.39,35.82,26.86,36.43,102.54,699.21,120.27,117.4,104.62,106.42,196.17,101.84,110.44,87.71,232.29,197.54,31.54,133.49,101.22,86.94,109.89,155.95,117.33,30.54,147.59,120.75,177.17,161.66,62.9,109.26,111.05,55.44,227.89,114.33,125.6,116.17,118.06,23.43,99.39,40.16,106.45,109.69,148.59,126.68,20.67,49.93,46.02,136.87,43.409,109.57,139.78,38.87,122.25,102.74,212.28,102.66,50.75,96.19,130.19,47.85,131.85,98.67,103.15,142.11,90.43,91.1,105.12,108.01,284.03,179.71,109.65,187.77,104.84,67.96,360.21,188.02,20.89,182.74,225.77,149.2,103.12,102.11,100.01,101.94,206.91,141.82,247.08,169.78,55.94,51.92,108.51,165.8,147.87,16.24,108.04,72.43,103.99,100.91,117.7,44.65,149.44,128.49,54.44,114.52,710.25,118.34,150.83,160.54,37.07,183.53,22.65,126.06,34.41,311.74,110.06,125.35,222.72,105.24,35.269,725.68,98.68,104.77,48.84,20.28,163.33,128.64,105.34,121.01,100.97
20160705,136.91,96.62,102.25,104.71,95.15,118.92,161.65,257.31,119.12,126.17,13.11,51750.0,24.07,11.295,189.6131,54.8,64.39,139.72,4580.0,124.07,76.92,128.39,69.72,221.56,182.51,115.76,21.65,87.3,118.32,109.49,97.91,116.84,118.36,52.79,181.15,89.37,131.95,99.63,119.89,144.19,5.5073,136.73,163.14,110.83,195.22,1490.93,209.97,163.78,285.69,133.96,93.45,228.44,122.93,35.37,26.95,35.63,102.81,694.95,121.58,116.2,104.8,106.03,194.76,101.79,111.33,87.29,231.77,195.36,30.16,134.15,99.26,86.16,108.48,158.14,116.62,30.42,145.63,119.47,177.25,163.16,62.04,108.46,109.21,54.69,228.04,113.12,124.81,115.3,116.01,23.41,98.35,39.51,105.38,109.53,150.83,129.46,20.04,50.04,46.7,137.79,41.2327,108.62,139.03,38.64,123.09,101.91,208.63,101.87,48.02,95.81,129.62,47.86,130.67,96.9,102.03,141.89,89.58,95.23,105.1,108.81,284.86,178.45,108.04,194.36,104.16,69.38,359.52,185.98,20.49,181.26,230.28,148.42,102.62,101.2,99.7,99.46,209.23,140.09,243.86,172.91,54.6,78.75,108.69,164.78,146.27,15.95,108.05,71.73,102.27,99.46,117.21,44.26,149.79,128.99,54.45,115.91,704.89,115.88,147.84,162.42,35.41,181.24,22.28,127.81,33.78,306.99,110.39,127.93,224.61,105.82,37.2404,728.1,98.19,104.13,48.86,19.87,160.21,130.25,105.6,120.04,103.06
20160706,137.98,97.15,102.84,105.22,94.95,119.42,162.63,258.65,121.16,125.23,13.15,48750.0,24.18,11.2188,196.0777,56.26,65.16,141.33,4345.0,125.51,76.99,128.38,68.95,223.48,178.48,116.43,22.01,87.41,119.02,109.68,94.6,118.05,118.38,52.77,185.41,89.94,133.12,100.24,119.84,145.4,5.4971,136.61,163.25,111.45,196.33,1484.06,210.14,162.85,278.74,135.64,93.99,227.02,123.83,35.95,27.01,36.26,103.0,697.77,119.77,117.2,104.85,106.42,195.93,101.89,111.67,87.71,232.78,197.24,30.82,134.93,101.98,88.09,109.19,157.6,118.4,30.46,147.47,120.4,177.5,163.98,62.28,109.13,109.74,55.06,228.56,113.32,126.03,115.96,116.74,23.48,98.97,40.11,105.74,109.6,151.02,127.22,19.89,50.03,46.99,137.74,41.9841,109.33,139.97,38.91,122.02,102.46,206.52,104.14,48.6,96.4,130.21,48.06,131.62,97.2,103.44,143.57,90.09,93.09,105.07,109.33,289.82,179.5,108.82,193.23,104.73,68.1,360.73,187.83,20.83,182.96,226.7,150.38,103.16,101.94,100.28,99.85,208.19,140.74,248.06,175.62,55.25,78.96,108.95,165.49,145.58,16.33,108.17,72.55,102.54,100.09,118.53,44.53,149.88,129.12,54.86,114.13,708.97,117.64,150.06,164.42,36.22,189.15,22.33,129.08,34.25,307.02,110.27,128.25,225.54,105.84,36.5898,737.61,98.8,104.98,48.84,19.85,160.47,130.46,105.6,121.08,101.21
20160707,139.33,97.21,103.35,105.94,94.44,119.44,163.24,259.1,120.78,124.61,13.16,47250.0,25.06,11.1426,190.5579,56.75,65.05,141.82,4160.0,125.51,77.06,128.98,69.03,225.1,177.45,116.6,21.97,88.47,118.87,109.7,95.1,118.57,116.06,52.92,184.75,89.92,133.59,100.19,119.81,146.25,5.4767,136.94,163.77,111.45,196.17,1431.05,208.98,161.93,276.12,136.21,93.74,223.19,124.24,36.18,26.98,36.27,102.93,695.36,118.45,117.74,105.87,105.65,195.81,101.9,111.55,87.86,234.87,197.35,30.98,133.43,103.62,88.62,109.35,158.24,118.64,31.0,147.42,120.84,178.32,165.02,63.16,109.1,109.79,55.12,228.28,113.12,123.47,115.96,117.0,23.57,99.21,40.11,106.69,108.45,149.1,127.22,20.21,50.01,48.21,137.58,41.5254,110.3,140.53,38.97,119.77,102.79,208.32,104.89,50.01,96.54,130.41,48.06,133.03,97.26,102.81,143.37,90.47,92.58,105.1,110.27,292.05,179.38,109.05,192.19,105.01,68.25,356.3,189.39,20.78,183.33,227.79,150.25,103.35,102.21,100.26,100.44,207.01,141.1,250.42,158.79,55.61,79.04,108.73,165.32,146.68,16.48,108.11,73.5,103.86,100.29,118.12,44.55,147.58,129.08,54.64,113.32,707.26,115.16,151.38,163.4,36.41,189.57,21.96,128.04,34.13,306.1,110.54,128.3,226.52,105.7,36.5701,736.57,98.96,105.29,48.87,20.02,160.15,130.45,105.6,120.23,101.48
20160708,142.53,99.06,104.85,107.56,95.27,121.79,166.08,264.01,123.71,125.38,13.41,41500.0,27.17,11.3807,200.0063,57.27,67.0,145.91,3660.0,126.85,79.73,132.29,67.01,226.28,165.04,118.91,22.94,90.93,121.27,110.31,97.06,120.41,117.51,52.55,186.29,92.06,136.63,101.75,119.84,148.96,5.5532,140.7,166.48,113.12,199.15,1309.84,210.37,165.59,263.3,138.03,95.23,226.33,126.9,37.29,27.01,38.03,103.08,705.63,121.44,119.86,104.76,107.91,198.72,101.89,111.86,89.05,237.17,202.87,33.13,133.88,110.42,89.71,111.53,158.22,121.43,31.4,151.01,123.22,181.65,167.38,65.39,110.75,112.53,56.47,230.22,114.67,126.06,117.78,120.92,24.24,101.24,41.15,108.59,108.98,150.46,121.06,21.25,50.12,50.15,137.94,43.0674,114.07,142.77,39.56,121.32,104.65,212.96,106.68,51.73,97.97,132.0,48.92,135.42,100.36,105.23,145.03,91.17,86.07,105.09,111.75,296.32,182.11,111.59,182.12,107.12,65.21,362.61,192.97,21.73,186.43,217.99,152.06,104.96,103.99,101.68,103.54,209.34,143.66,261.27,154.32,55.58,79.2,108.97,167.64,150.16,17.24,107.88,74.53,105.65,102.59,118.71,45.24,152.03,130.46,56.21,109.96,717.78,117.7,154.53,164.54,38.98,190.88,22.61,129.49,35.37,315.32,110.89,129.61,228.98,105.9,34.8155,745.81,100.45,106.92,48.86,20.25,163.85,131.41,105.66,122.24,96.87
20160711,144.25,99.89,106.19,108.1,93.78,122.57,166.94,265.49,124.46,124.78,13.49,41250.0,28.06,11.2759,198.0668,57.05,67.5,145.07,3665.0,126.76,81.09,132.9,66.54,224.57,159.34,119.37,23.19,91.96,122.15,110.03,94.67,120.27,117.29,52.37,186.92,93.2,138.02,102.17,119.43,150.11,5.5277,142.71,167.04,113.47,199.9,1267.14,210.36,165.24,258.82,138.12,95.6,225.64,128.41,37.73,26.95,38.66,102.81,715.09,122.55,120.73,104.6,108.24,199.42,101.86,111.93,89.22,239.87,201.75,34.31,132.98,110.4,89.52,112.41,156.52,121.61,31.54,150.67,124.18,181.92,168.06,65.15,111.17,113.88,57.11,232.5,114.57,125.49,118.3,121.35,24.49,101.64,41.61,109.94,109.01,150.78,119.06,21.94,50.03,51.3,137.12,42.394,112.97,143.63,39.75,121.48,105.29,213.97,106.19,52.03,98.39,132.74,49.19,135.5,100.64,104.99,144.76,91.45,83.23,105.07,111.89,296.97,182.74,112.88,178.82,107.85,64.52,361.95,202.03,21.96,187.54,215.19,151.96,105.35,104.66,102.07,104.62,209.34,144.56,264.63,150.27,56.11,78.43,108.44,168.4,151.02,17.54,107.81,75.24,107.44,103.83,119.15,45.44,151.31,130.43,56.09,108.61,727.2,117.59,155.74,165.81,40.27,190.71,22.68,130.14,36.01,317.42,111.52,128.33,226.78,105.35,33.7313,753.78,100.82,107.53,48.83,20.31,162.7,130.26,105.42,122.24,95.91
20160712,148.73,101.24,108.81,109.56,93.23,124.16,168.0,268.14,124.17,123.43,13.66,39750.0,29.21,11.895,221.7871,57.6,68.47,146.69,3500.0,127.42,82.89,135.86,65.57,225.1,152.87,120.65,23.69,93.16,122.41,109.41,95.97,121.96,115.16,53.45,188.87,94.77,139.58,103.02,119.12,151.32,5.7266,143.83,166.97,114.07,201.31,1213.65,208.95,166.25,254.81,138.76,96.51,224.97,129.82,38.09,26.85,39.61,102.5,720.64,123.86,121.39,104.49,109.21,200.87,101.88,111.92,89.44,238.45,202.65,35.64,132.54,112.96,90.19,113.67,156.07,121.98,31.42,152.68,125.31,178.36,167.44,65.72,111.98,115.67,57.87,232.78,115.72,125.8,119.23,123.73,24.76,102.56,41.93,111.21,108.99,149.51,116.08,23.13,49.88,52.07,135.99,43.6724,112.45,144.23,39.95,120.29,106.33,212.94,106.66,53.19,98.91,134.2,49.77,134.82,102.61,105.39,145.39,91.87,79.8,105.08,112.58,295.51,184.03,114.39,172.77,109.09,63.15,360.51,204.7,22.42,188.89,210.68,152.76,105.94,105.68,102.56,107.41,210.01,145.98,264.4,150.96,56.27,78.69,108.08,169.57,153.75,17.81,107.6,75.64,109.49,105.24,120.74,45.78,154.77,129.87,55.93,107.41,732.51,121.64,156.64,165.13,41.93,192.07,23.22,129.34,36.75,326.44,111.75,125.16,228.13,104.72,32.6667,748.21,101.34,108.07,48.78,19.6,162.56,128.12,105.21,122.59,93.82
20160713,149.68,101.12,109.66,109.43,93.22,123.88,167.67,267.42,122.99,124.19,13.66,38000.0,29.28,11.5045,211.0956,55.91,68.43,145.38,3390.0,127.31,83.24,136.75,65.53,224.28,154.58,120.51,23.7,93.27,122.26,109.83,96.43,122.93,115.92,52.52,190.75,94.52,138.69,102.97,119.23,151.04,5.6705,142.76,166.51,113.95,201.29,1212.67,210.19,167.82,256.66,138.67,96.57,225.54,129.51,37.93,26.91,39.65,102.64,716.98,124.44,120.87,104.47,109.52,200.84,101.92,111.99,89.22,237.43,203.84,35.21,134.08,114.82,88.61,113.34,155.87,122.09,31.27,153.1,124.62,178.65,167.66,65.82,111.96,115.59,57.76,233.88,115.97,127.57,119.2,123.91,24.75,102.34,41.6,110.93,108.9,150.28,115.74,23.18,49.98,52.05,136.69,43.0283,111.76,143.78,39.91,121.11,106.26,213.06,105.13,53.45,98.78,135.04,50.05,134.88,103.34,105.41,145.25,91.35,80.73,105.07,112.17,296.68,183.96,113.94,172.48,108.58,63.1,360.06,201.11,22.43,188.15,210.06,153.0,105.68,105.49,102.47,106.64,211.99,145.6,257.85,157.39,56.16,79.37,108.31,169.77,154.2,17.69,107.78,75.76,110.32,105.05,120.0,45.77,152.46,130.44,56.07,107.99,729.48,120.33,156.7,165.14,41.38,191.04,23.13,129.85,36.88,326.56,112.27,127.52,229.53,104.99,32.8047,742.63,101.25,107.81,48.78,19.38,161.92,129.63,105.29,123.54,93.74
20160714,154.06,101.29,110.95,110.82,93.63,124.21,167.97,268.03,123.9,123.88,13.79,37750.0,29.92,11.5712,210.3994,55.85,69.18,147.39,3370.0,127.68,82.55,138.25,64.87,225.2,154.29,120.89,24.06,93.95,122.52,109.57,98.02,122.47,115.08,53.55,191.35,94.67,138.72,103.46,119.03,151.32,5.7572,145.82,168.42,114.55,202.4,1186.17,209.57,166.05,251.41,139.15,97.08,223.45,129.58,38.4,26.9,40.47,102.55,720.95,123.76,121.4,104.35,109.47,201.96,101.85,112.16,89.29,239.11,205.08,35.38,133.47,114.9,88.83,113.49,155.29,122.79,31.36,156.0,124.71,178.78,168.23,66.44,112.53,115.66,57.78,233.97,116.66,127.73,119.74,124.73,25.69,102.76,41.66,111.05,109.59,148.18,113.39,23.18,49.97,52.58,135.79,41.9841,113.14,144.67,40.06,121.26,107.03,214.01,105.67,53.59,99.24,136.97,50.26,133.39,102.54,105.45,145.73,93.16,80.46,105.07,112.63,296.06,185.04,114.06,168.3,108.91,62.07,357.36,204.06,22.78,189.27,205.24,153.56,106.3,106.37,103.04,107.85,207.72,145.94,262.05,157.36,56.58,79.22,108.03,171.02,155.24,18.05,107.59,75.9,111.16,105.07,119.64,45.98,153.79,130.53,56.05,106.6,735.8,122.58,157.07,164.01,41.49,191.26,23.63,129.54,37.67,324.45,113.29,124.8,232.42,104.55,31.6218,741.2,101.74,108.55,48.77,19.38,163.96,127.74,105.06,123.0,92.31
20160715,153.2,101.53,111.37,110.45,93.33,124.26,167.81,268.02,124.12,123.76,13.77,38000.0,29.85,11.495,209.8524,56.81,69.03,147.88,3345.0,127.74,83.18,137.71,64.95,223.46,152.96,120.78,23.99,93.92,122.82,109.15,98.39,122.8,115.38,53.39,190.49,94.97,139.1,103.35,118.81,151.05,5.696000000000001,146.16,168.31,114.4,202.1,1186.66,209.89,164.09,252.95,138.43,96.99,221.29,129.76,38.3,26.79,40.33,102.18,719.85,123.93,120.8,104.24,107.89,201.69,101.83,111.99,89.15,234.98,204.11,35.64,133.93,115.46,90.18,113.62,155.46,121.94,31.29,155.32,124.75,178.24,166.85,66.4,112.32,116.02,57.92,234.87,116.35,128.12,119.63,125.11,25.95,102.57,41.48,111.17,109.49,148.88,113.83,23.63,49.85,51.97,135.02,42.0622,113.7,143.95,40.04,121.51,106.84,213.74,106.98,53.51,99.06,136.54,50.23,133.51,103.15,105.57,145.8,93.15,79.84,105.08,111.26,295.72,184.76,114.37,169.43,108.79,62.32,353.78,204.7,22.69,188.94,205.09,153.26,106.1,106.21,102.91,107.44,205.06,145.94,262.19,155.04,55.98,79.26,107.91,171.07,154.36,17.95,107.52,75.77,110.67,105.27,118.26,45.94,154.97,130.57,56.21,106.99,735.63,122.26,158.26,163.67,41.86,191.72,23.63,129.66,37.71,325.96,113.0,123.44,230.8,104.15,32.233000000000004,735.44,101.57,108.37,48.78,19.45,163.59,126.64,104.95,122.98,92.66
20160718,154.81,101.61,112.55,109.96,93.38,124.4,167.94,268.37,125.55,123.34,13.81,36000.0,31.2,11.4855,211.0459,57.19,69.4,147.56,3220.0,127.78,83.91,137.53,64.64,223.51,152.33,121.04,24.19,95.3,122.65,109.15,98.81,122.91,115.99,52.93,191.03,95.16,139.29,103.64,118.84,150.03,5.7368,147.22,167.14,114.84,202.66,1132.67,209.27,164.0,247.7,138.31,97.17,220.97,129.72,38.8,26.81,41.09,102.2,733.78,124.37,121.33,104.21,107.0,202.23,101.9,112.12,89.52,234.34,204.48,35.83,133.38,117.44,90.49,113.84,155.49,121.36,31.28,155.33,125.11,177.41,166.2,66.32,112.59,116.16,57.95,234.23,115.76,128.77,119.93,124.97,26.1,102.72,42.15,111.25,108.33,148.79,111.49,23.63,49.9,52.24,134.85,42.5111,113.43,144.46,40.15,120.56,107.59,211.47,107.3,53.52,99.45,136.61,50.47,134.08,103.18,105.27,145.84,94.14,79.37,105.08,111.52,297.03,185.29,114.56,167.76,108.82,61.73,354.18,202.9,22.88,190.2,204.31,153.57,106.57,107.07,103.28,106.7,204.18,146.03,260.48,155.77,55.83,79.28,107.84,171.26,154.52,18.31,107.63,75.83,111.54,105.38,117.69,46.07,155.12,130.38,56.95,105.49,753.2,121.44,160.52,162.45,42.09,194.05,23.82,129.04,37.86,326.81,113.17,122.76,232.63,104.13,31.6021,736.07,101.83,109.09,48.78,19.24,163.4,126.52,104.85,123.34,91.84
