DateTime,GS_data,SPGI_data,IJJ_data,IJK_data,BTC-USD_data,ETC-USD_data,UVXY_data,LRCX_data,LTC-USD_data,ITA_data,NEE_data,SBUX_data,MCK_data,NOC_data,IHI_data,PSA_data,XLM-USD_data,QLD_data,XRP-USD_data,AGG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,TNA_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,VBK_data,BDX_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,TLH_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,MSFT_data,UHS_data,IYH_data,SHW_data,FAZ_data,SPXS_data,VUG_data,IYW_data,CMI_data,HUM_data,DHR_data,XMR-USD_data,VAR_data,ITOT_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,WHR_data,MLM_data,RTN_data,MCD_data,ZROZ_data,IEF_data,AAP_data,GVI_data
20181207,176.04,167.48,145.83,201.17,1578.8,4.271571,65.36,135.13,28.16,179.09,178.54,63.97,123.45,253.51,203.84,204.84,0.0213,73.74,0.1018,102.21,489.95,124.34,155.96,105.57,154.89,206.06,103.17,141.44,52.7,45.91,28.88,184.99,113.28,108.86,159.07,231.56,138.97,45.83,278.22,152.11,74.31,28.63,120.77,25.5,20.16,50.04,127.43,109.99,170.88,282.53,1.0007,134.73,103.29,125.67,186.73,385.89,58.48,27.12,138.89,163.59,134.46,303.1,101.22,28.98,118.81,58.48,99.76,34.07,136.31,77.56,43.61,116.33,179.85,160.98,178.65,105.79,100.33,167.27,104.8
20181210,175.22,167.46,144.55,200.5,1596.71,4.339027,65.16,134.93,30.29,181.67,178.3,63.98,121.63,266.0,206.19,204.65,0.044000000000000004,75.31,0.1418,102.27,450.12,122.32,156.12,105.53,155.16,206.03,103.24,141.28,52.2,46.06,28.5,183.71,111.07,110.03,159.08,233.53,137.67,45.63,290.89,152.64,74.13,28.55,120.22,24.44,19.76,50.05,127.67,110.17,173.14,278.5,1.001,135.69,106.02,126.76,187.76,389.81,60.16,27.0,139.62,166.03,132.22,304.41,101.07,32.78,119.5,58.5,106.28,33.03,136.31,79.21,42.71,112.73,178.36,166.92,180.3,106.69,100.39,165.85,104.82
20181211,173.23,165.16,144.19,199.76,1723.35,4.433593,64.49,135.39,28.96,180.84,178.66,64.4,120.69,263.8,207.18,203.49,0.0399,75.78,0.1982,102.3,446.28,122.41,156.02,105.43,155.73,205.89,103.17,142.48,51.94,46.13,28.13,185.15,111.57,110.93,158.69,233.76,137.51,45.56,284.8,153.3,71.32,28.62,118.24,24.34,20.01,50.07,127.43,112.18,173.22,279.89,1.0009,135.91,107.01,128.5,188.05,387.23,61.29,26.97,139.74,166.5,130.38,303.17,100.67,30.47,119.15,58.49,101.1,33.56,137.46,79.75,42.44,111.56,176.06,166.75,179.26,106.86,100.14,165.48,104.74
20181212,173.13,167.49,145.15,201.75,1755.36,4.523926,63.71,135.55,33.58,182.97,177.03,64.61,121.86,265.88,209.15,197.26,0.0276,77.13,0.1601,102.22,385.97,119.8,157.65,105.36,156.04,207.64,103.2,143.07,53.48,46.33,28.57,183.15,111.97,111.86,160.28,232.67,139.14,45.89,285.14,152.93,71.23,28.61,119.26,23.76,20.13,50.08,126.94,110.4,174.78,280.93,1.0019,136.98,107.49,130.69,189.77,387.92,61.1,26.55,140.82,168.21,131.91,307.58,101.38,28.66,120.86,58.84,93.3,33.41,137.36,80.09,41.68,113.44,177.46,167.51,179.16,106.25,99.86,166.66,104.69
20181213,172.37,167.88,143.6,199.68,1787.13,4.464364,62.24,135.85,31.96,181.57,177.9,65.37,121.39,263.65,208.03,192.2,0.0314,77.2,0.1861,102.25,394.64,121.23,156.54,105.37,157.64,211.9,103.22,143.79,51.21,46.68,29.07,179.13,111.82,111.28,158.3,233.98,136.68,44.82,284.88,153.07,71.76,28.59,118.76,23.66,19.81,50.12,126.82,114.74,174.79,278.8,0.9965,136.75,107.86,131.39,189.44,382.31,61.79,26.63,140.59,168.33,130.45,309.54,101.84,29.84,121.48,58.69,91.52,33.58,138.12,80.01,41.67,113.26,173.92,168.11,182.04,105.71,99.92,165.97,104.78
20181214,169.28,164.98,141.51,196.86,1848.57,4.439532,65.87,132.53,30.72,179.96,176.96,63.84,115.27,258.59,203.2,196.47,0.0362,73.21,0.1831,102.28,396.46,121.12,153.73,105.34,153.0,205.32,103.21,129.35,48.86,45.95,29.08,177.79,112.32,107.94,155.72,228.61,134.7,45.5,280.46,152.51,70.45,28.48,117.83,25.41,19.62,50.17,127.07,113.79,170.71,277.63,1.0028,133.83,104.49,120.62,183.47,382.42,63.61,28.09,137.76,164.57,129.84,297.09,99.76,29.51,119.1,57.65,91.54,33.1,135.79,78.42,43.79,109.41,173.19,165.6,178.97,106.38,100.08,163.47,104.88
20181217,164.62,164.66,138.33,192.55,1724.24,4.65448,71.07,132.83,27.45,176.56,171.5,62.99,110.56,253.21,197.74,192.7,0.0407,70.13,0.2061,102.46,379.61,115.64,149.58,105.39,149.2,198.61,103.28,125.6,45.56,44.6,28.87,172.67,109.46,106.22,151.35,223.08,131.85,45.72,272.21,148.18,67.55,28.06,117.22,27.06,19.03,50.23,127.57,110.65,166.76,277.72,1.0023,130.72,101.39,117.97,179.5,372.96,67.12,29.73,134.64,160.65,127.52,300.35,99.73,28.68,115.64,56.45,86.8,32.06,132.51,77.5,45.67,107.73,174.04,161.78,176.53,107.34,100.37,158.54,105.0
20181218,168.04,166.34,138.11,192.94,1804.91,4.684371,71.71,135.04,28.91,177.68,171.84,63.43,107.89,252.91,198.22,197.11,0.0376,70.9,0.2149,102.76,386.42,116.12,150.77,105.57,149.67,192.01,103.34,126.84,45.35,44.5,28.25,169.31,105.97,104.76,151.81,220.42,131.8,43.74,272.44,147.54,65.46,28.08,116.61,26.31,18.58,50.36,127.96,109.93,168.15,276.11,0.9999,131.38,102.46,119.17,178.09,380.35,67.17,29.86,135.2,162.38,127.41,289.25,100.08,28.47,115.49,56.42,89.35,32.08,131.15,78.1,45.12,108.97,175.39,160.71,175.48,108.19,100.62,157.94,105.19
20181219,165.83,165.37,135.78,189.43,1808.91,4.803394,70.81,128.37,28.89,173.48,170.4,62.59,109.31,249.38,195.45,196.25,0.0386,67.55,0.2202,102.86,416.89,113.68,147.71,105.81,148.51,193.25,103.4,124.11,42.53,44.63,27.89,168.79,104.15,103.55,149.11,219.51,128.84,44.02,267.07,145.98,63.9,27.88,116.47,27.66,17.81,50.32,128.99,110.36,164.74,271.79,1.0001,128.98,102.18,115.55,175.76,376.72,69.83,31.32,132.62,158.78,126.98,280.6,100.01,28.53,113.92,55.55,89.8,32.68,129.85,77.69,47.35,106.43,170.12,158.27,174.94,110.65,100.97,155.82,105.27
20181220,165.01,163.94,134.01,187.04,1738.43,4.890974,76.72,125.62,25.37,168.62,170.78,60.72,108.55,239.8,190.85,195.95,0.0436,65.52,0.2707,102.76,380.54,110.79,144.48,105.84,141.17,179.76,103.44,124.75,40.46,43.54,27.58,163.68,106.7,100.79,146.03,214.81,127.29,44.03,258.62,144.29,62.84,27.57,114.67,29.54,17.45,50.23,128.63,110.54,161.92,268.58,1.004,126.61,100.03,114.86,173.26,375.87,72.05,32.82,130.19,156.14,126.22,275.45,97.73,27.79,110.45,54.62,91.49,30.96,127.65,76.39,48.66,105.5,166.44,153.99,169.59,110.97,100.84,152.27,105.18
20181221,156.82,160.01,131.56,182.97,1734.45,4.894286,82.59,124.49,23.33,164.41,170.0,59.98,107.05,231.55,188.0,196.3,0.0494,61.3,0.3499,102.71,383.23,109.3,140.64,105.87,134.97,181.26,103.46,124.58,37.21,42.42,27.04,159.07,106.88,98.42,142.04,211.63,124.36,43.83,250.1,142.55,60.98,26.18,113.44,32.14,16.87,50.24,128.7,112.36,156.91,265.72,1.0011,123.31,96.8,114.02,170.42,373.06,76.39,34.8,126.74,151.02,124.39,272.04,97.85,26.26,107.48,53.46,85.59,30.34,126.17,76.21,51.8,101.41,163.81,147.73,170.05,110.05,100.93,151.18,105.25
20181224,153.19,157.44,128.03,177.84,1839.09,4.83511,88.08,120.69,25.4,159.5,164.11,59.17,106.94,222.69,183.02,189.9,0.0486,58.39,0.3941,102.78,370.29,105.08,137.88,106.05,131.5,177.97,103.52,119.47,35.14,41.3,26.77,153.94,107.0,96.29,139.18,207.28,121.95,43.01,239.05,136.55,59.49,25.75,110.09,34.59,16.04,50.17,129.16,103.55,152.88,260.07,1.0006,120.42,92.76,112.92,166.59,361.85,82.02,37.54,123.56,147.2,121.74,270.77,94.24,26.93,106.9,52.13,83.26,29.76,122.58,75.54,54.32,98.31,162.32,143.0,166.27,110.73,101.19,148.69,105.35
20181226,159.64,163.3,134.11,185.86,1888.65,4.726959,81.49,128.09,28.36,165.49,166.32,61.63,109.46,229.0,192.39,193.5,0.0463,65.58,0.3649,102.58,385.31,108.6,146.32,105.81,136.75,187.58,103.46,123.24,40.13,42.35,25.99,160.29,104.39,101.04,146.71,215.19,127.55,40.92,245.29,141.44,56.49,27.44,114.53,28.55,16.73,50.09,128.42,107.32,162.11,272.0,1.0007,127.22,99.09,116.91,174.19,383.14,70.77,31.87,130.69,156.81,127.15,279.93,99.32,30.33,110.32,54.63,89.73,28.47,126.05,80.97,47.63,102.46,168.33,145.75,169.93,109.14,100.71,154.79,105.19
20181227,162.07,167.48,134.72,187.14,1987.71,4.7070870000000005,86.53,130.48,27.7,167.99,168.09,61.75,109.73,235.82,195.42,194.77,0.0496,66.13,0.3278,102.75,400.51,108.54,146.71,106.03,138.13,192.74,103.52,123.92,40.52,41.55,27.09,160.36,108.64,100.97,147.75,219.49,128.1,42.09,253.25,143.49,61.09,27.61,115.99,27.84,16.92,50.15,128.7,109.38,163.44,275.2,1.0015,128.46,99.71,116.19,175.94,387.54,68.99,31.11,131.81,157.88,128.62,281.73,101.01,31.87,111.59,55.15,98.98,30.09,127.3,81.02,47.23,103.12,168.9,149.72,171.57,108.69,100.96,154.45,105.31
20181228,159.74,166.65,134.58,186.78,2084.73,4.8573260000000005,86.64,132.58,27.51,168.19,168.64,61.93,108.73,238.46,196.15,194.95,0.0539,66.05,0.3516,103.13,398.53,108.73,147.23,106.11,137.55,190.6,103.48,123.78,41.0,41.54,26.75,159.74,110.4,101.9,147.78,219.27,128.89,42.18,254.69,142.96,61.08,27.82,115.57,28.07,16.65,50.37,129.65,109.71,163.11,274.76,1.001,128.14,98.93,115.69,176.07,385.97,68.89,31.32,131.67,157.51,127.73,280.1,101.34,35.1,111.99,55.1,100.77,30.98,127.25,80.77,47.32,103.67,166.66,149.09,171.42,109.22,101.51,155.22,105.6
20181231,163.68,168.27,135.87,189.04,2041.2,4.766913,81.73,133.31,26.3,170.16,169.72,62.92,109.15,241.06,199.11,195.44,0.0608,67.09,0.3362,103.39,414.24,109.34,148.67,106.21,138.72,189.87,103.61,125.51,41.88,42.3,26.95,157.74,111.68,102.96,149.68,222.56,129.56,42.14,255.25,145.91,60.36,27.65,117.05,27.26,16.75,50.46,130.22,110.42,164.75,275.62,1.0063,129.48,100.09,116.05,178.58,389.81,67.16,30.39,132.94,158.61,129.65,284.26,102.63,34.64,113.31,55.63,102.03,31.8,127.83,82.37,46.6,103.29,170.33,150.36,173.39,109.99,101.89,157.22,105.75
20190102,168.56,168.18,136.15,187.35,2173.4,4.866073,77.92,135.4,25.38,170.84,165.82,62.84,111.72,242.51,193.8,188.35,0.051,67.59,0.318,103.47,430.54,106.03,149.77,106.18,138.3,187.12,103.54,124.25,42.61,42.99,26.87,160.89,113.17,101.53,148.87,217.38,130.89,42.53,258.07,143.51,60.76,28.42,114.72,27.27,18.44,50.61,130.57,108.33,164.84,269.98,1.0021,129.39,99.65,116.92,176.13,388.59,66.96,30.4,132.9,158.96,129.39,279.41,100.02,36.17,112.67,55.6,120.73,32.15,127.35,82.94,46.21,104.3,169.41,151.14,171.91,111.08,102.11,157.68,105.86
20190103,166.09,162.76,134.44,183.78,2320.42,4.78622,83.3,128.87,32.11,165.71,165.41,60.12,111.59,236.16,187.77,191.96,0.0555,63.05,0.3234,103.89,492.94,106.48,146.62,106.48,133.58,185.52,103.65,122.27,40.26,41.92,26.67,158.5,112.34,99.7,145.72,208.61,128.82,41.05,251.59,140.16,61.8,27.9,112.66,31.4,18.31,50.7,131.78,107.22,156.7,261.65,0.9988,125.37,95.98,115.47,172.21,376.86,70.62,32.69,128.83,151.6,126.83,267.61,97.15,55.62,109.8,54.34,138.07,32.88,126.43,82.25,49.34,103.95,168.98,146.87,170.78,112.51,102.92,162.6,106.29
20190104,171.51,170.57,138.92,189.49,2443.64,4.8239730000000005,73.54,135.16,34.45,171.13,168.46,62.11,112.97,244.02,194.65,189.83,0.0514,68.7,0.2959,103.58,492.73,108.33,151.77,106.2,138.78,188.64,103.57,124.33,44.83,43.66,26.72,163.42,108.85,103.1,151.3,214.33,133.63,41.41,258.37,145.24,60.95,28.54,116.0,27.27,18.84,50.57,130.38,108.42,163.51,272.47,1.0034,130.34,100.44,118.04,177.61,386.85,64.29,29.34,133.96,158.5,132.1,274.48,99.97,45.38,118.65,56.2,144.63,30.97,129.15,84.49,44.93,109.04,174.81,150.75,174.08,111.11,102.09,158.57,105.79
20190107,172.46,171.94,140.34,191.79,2304.98,4.823291,70.95,136.37,29.9,172.55,168.21,62.11,113.98,245.92,195.45,189.3,0.04,70.09,0.2461,103.41,501.48,109.01,155.49,106.19,139.26,186.45,103.8,123.53,47.2,44.11,27.02,166.86,112.13,103.14,154.77,215.96,135.57,41.55,261.34,145.66,63.99,29.03,115.63,26.51,19.29,50.53,129.94,109.88,165.34,270.52,1.0057,131.69,100.57,117.78,179.0,392.31,63.35,28.67,135.32,159.83,132.75,274.44,100.38,40.12,121.93,56.73,119.63,33.09,129.04,88.04,43.96,112.22,177.56,152.33,175.97,110.92,101.8,160.89,105.67
20190108,171.83,173.51,142.58,195.18,2202.42,5.455277,68.8,134.06,23.75,175.37,169.44,62.16,116.31,247.03,197.91,192.7,0.0411,71.49,0.2718,103.33,531.7,112.23,157.29,106.11,142.78,189.88,103.76,126.4,49.25,44.58,27.28,169.03,112.73,100.83,157.5,219.97,137.52,41.58,263.08,147.44,65.4,29.55,115.18,25.81,19.35,50.67,129.58,111.39,166.93,272.32,1.012,133.33,101.3,121.46,180.82,395.09,62.31,27.87,136.98,161.61,133.1,272.8,102.93,38.71,122.62,57.3,112.94,33.68,130.26,90.63,43.11,114.74,176.88,154.15,176.34,110.56,101.55,159.78,105.56
20190109,172.91,171.96,144.12,196.89,2038.87,5.459137999999999,66.52,140.98,23.74,176.29,168.71,62.41,116.85,248.2,202.11,191.36,0.033,72.56,0.2125,103.42,511.15,114.09,158.23,105.99,143.5,190.3,103.67,125.4,50.5,45.07,27.81,148.04,113.77,101.65,158.87,224.66,138.9,42.72,263.73,147.26,66.46,29.84,116.0,24.86,19.4,50.79,129.59,110.48,169.01,273.33,1.0082,134.06,102.75,123.76,181.49,394.45,61.27,27.49,138.04,163.27,133.36,274.11,103.86,33.41,123.33,57.63,99.2,32.32,129.15,89.44,42.49,117.42,177.71,154.85,176.04,110.39,101.61,164.18,105.7
20190110,172.44,175.41,145.32,198.25,2155.8,5.3566139999999995,65.42,141.54,24.22,178.62,171.25,62.71,120.58,253.62,203.55,194.0,0.0354,72.93,0.2296,103.3,502.89,115.82,157.96,106.09,144.63,191.73,103.67,126.15,51.24,45.32,27.4,156.86,114.62,102.96,160.18,226.64,139.13,42.8,270.52,148.17,67.72,30.12,117.56,24.53,19.49,50.77,129.24,113.05,169.8,277.7,1.006,134.75,102.09,125.12,182.01,395.85,60.58,27.16,138.71,163.7,135.17,272.89,104.85,36.84,124.04,57.86,108.14,33.68,129.91,89.82,42.26,118.4,177.92,156.47,177.27,109.27,101.56,164.82,105.67
20190111,173.36,174.25,145.63,198.2,2255.61,5.822169000000001,62.05,141.09,25.21,178.96,171.56,62.27,120.7,252.04,202.6,193.79,0.037000000000000005,72.49,0.2321,103.45,524.79,115.75,157.95,106.1,143.85,194.61,103.8,126.19,51.34,46.07,27.82,156.16,113.38,103.52,160.14,226.06,139.6,43.81,270.74,148.11,69.44,29.96,117.75,24.67,19.56,50.87,129.79,113.57,169.7,277.71,1.0090000000000001,134.43,101.3,125.18,182.57,392.26,60.43,27.18,138.36,163.32,135.37,281.28,104.75,41.21,125.65,57.88,117.26,34.13,130.35,90.3,42.51,118.96,176.39,156.07,178.07,109.64,101.86,159.18,105.91
20190114,175.11,175.28,145.05,196.6,2175.47,5.99526,62.36,137.48,24.14,178.89,167.19,61.91,120.24,255.89,200.14,194.03,0.031,71.17,0.2053,103.3,567.89,114.76,156.83,106.18,142.57,192.0,103.6,124.76,49.8,45.99,27.78,157.77,113.62,101.94,158.66,223.6,138.77,44.02,270.53,147.31,69.62,29.76,117.86,25.37,19.25,50.83,129.59,112.65,168.02,274.5,1.0125,133.38,100.56,124.7,180.47,394.11,59.84,27.66,137.34,161.8,136.04,279.9,103.59,39.79,123.72,57.53,121.13,34.15,129.72,89.73,43.29,119.78,177.6,157.38,176.95,109.22,101.8,158.48,105.78
20190115,176.28,179.84,145.7,198.38,2286.41,7.669719000000001,58.26,137.06,25.3,179.26,170.59,62.61,121.58,254.88,204.94,196.99,0.0343,73.98,0.2466,103.32,615.72,115.67,158.33,106.19,144.5,196.5,103.65,125.81,51.14,47.03,27.65,157.45,112.15,103.41,160.8,227.95,139.19,43.83,269.06,148.57,70.99,30.21,119.07,24.23,19.94,50.85,129.41,113.09,170.5,286.23,1.0093,135.46,103.48,126.47,183.84,377.9,58.3,26.75,139.32,164.88,134.75,286.38,104.54,41.83,124.68,58.15,135.97,33.25,130.93,89.94,41.59,119.7,174.82,157.02,176.75,107.94,101.7,160.04,105.8
20190116,193.1,183.18,146.79,199.47,2407.88,7.201416,59.84,135.84,28.8,178.9,170.56,62.3,122.13,251.73,205.1,197.28,0.0431,73.96,0.3337,103.41,605.4,116.41,158.24,106.26,145.48,196.68,103.57,124.53,52.13,46.59,27.96,156.81,114.5,104.23,161.37,228.43,140.61,44.47,265.54,148.79,72.26,29.84,119.54,24.2,19.97,50.92,129.43,111.19,170.68,281.92,1.0068,135.56,103.84,129.07,183.43,383.35,55.58,26.57,139.44,164.89,137.14,291.03,103.99,43.7,125.35,58.34,136.08,33.14,130.4,89.35,41.64,119.05,173.12,156.28,175.12,108.25,101.65,162.19,105.82
20190117,195.07,183.5,148.2,201.5,2488.55,6.987161,58.97,138.79,28.94,181.64,171.35,62.8,122.91,259.94,207.66,197.89,0.0402,75.0,0.3034,103.33,621.86,116.98,159.43,106.26,146.7,194.45,103.53,125.55,53.54,46.81,28.04,157.28,114.22,105.44,162.92,233.21,141.76,44.82,271.79,151.03,72.85,29.93,120.16,23.72,20.05,50.97,129.27,110.83,171.98,292.14,1.0032,136.68,104.57,129.95,185.23,390.87,54.69,25.96,140.6,166.07,140.76,288.77,105.06,44.0,126.05,58.77,145.29,33.03,131.11,89.89,40.99,121.31,175.64,159.67,176.84,108.58,101.46,166.03,105.78
20190118,198.45,186.79,150.4,204.08,2515.35,7.045967,56.85,144.45,27.66,184.44,171.93,63.21,125.16,263.56,210.39,196.14,0.0393,76.46,0.2946,103.25,642.55,118.05,161.26,106.14,148.0,194.78,103.57,127.11,55.22,47.57,28.26,161.0,116.53,104.57,165.27,239.11,143.45,45.35,275.75,152.99,72.19,30.54,121.21,22.64,20.21,51.05,128.76,113.26,174.54,298.1,1.0021,138.54,106.14,131.39,187.29,394.84,52.51,24.94,142.35,168.52,146.06,293.27,106.93,42.37,127.84,59.55,144.29,33.92,132.63,92.08,40.26,122.8,178.85,162.19,178.27,107.96,101.14,167.35,105.77
20190122,193.69,185.45,148.0,201.16,2511.81,6.293354,64.5,136.95,27.94,180.08,173.19,63.89,124.37,260.58,209.17,194.57,0.04,73.55,0.2994,103.34,708.16,117.75,158.49,106.14,146.55,193.03,103.48,125.27,52.43,45.53,28.75,161.57,114.02,103.16,162.45,236.26,141.18,45.54,272.56,151.43,73.66,32.41,119.6,23.8,16.98,51.15,129.34,111.67,171.67,293.44,1.0014,136.25,104.14,130.04,185.95,390.32,53.9,25.93,140.08,165.39,141.81,296.47,105.9,42.9,125.48,58.75,143.35,35.07,131.37,90.72,41.78,121.99,178.62,160.52,180.22,108.56,101.49,163.88,105.9
20190123,192.92,185.76,147.37,201.27,2686.81,6.370122,63.5,136.41,30.84,182.38,175.14,64.9,124.62,266.0,209.22,194.88,0.0415,73.64,0.294,103.45,615.42,117.33,158.63,106.15,146.01,196.87,103.55,125.27,52.09,45.45,28.65,162.41,114.5,104.01,162.08,236.21,140.84,45.62,276.38,151.48,72.41,32.12,120.24,23.57,17.94,51.26,129.27,108.68,172.07,290.07,1.0023,136.36,105.16,129.87,185.93,389.74,53.9,25.81,140.13,165.69,139.16,296.96,105.62,48.26,126.72,58.79,144.92,33.82,132.75,90.6,41.74,115.81,173.3,161.98,181.7,108.95,101.44,164.08,105.83
20190124,193.8,186.72,148.41,202.62,2863.2,6.340872,60.46,157.82,30.55,184.02,176.02,63.25,123.97,265.59,210.5,195.66,0.0454,74.53,0.2845,103.62,662.81,117.61,159.41,106.15,147.71,193.02,103.64,123.55,53.04,46.2,28.57,161.63,116.17,104.47,163.36,237.77,141.64,45.93,278.07,150.44,71.33,32.16,121.57,22.93,18.28,51.37,129.77,107.99,173.84,279.39,1.0024,136.79,104.65,129.26,184.56,386.64,53.35,25.73,140.59,167.04,139.59,298.21,105.54,55.57,128.82,58.92,145.19,33.69,131.08,90.29,41.23,118.78,174.46,163.08,182.95,109.84,101.76,156.07,106.0
20190125,196.69,187.45,150.01,204.75,2732.16,6.441833,56.97,162.02,28.39,185.68,170.09,65.55,125.53,268.57,210.51,198.56,0.0471,76.4,0.2798,103.57,647.03,119.96,161.25,106.15,149.38,196.23,103.71,124.71,55.07,47.07,28.05,163.6,112.45,106.62,165.67,240.08,143.43,46.05,279.82,152.39,72.21,33.22,122.16,22.0,18.42,51.35,129.36,104.78,176.54,284.87,1.0019,138.44,105.61,130.56,184.99,389.19,51.72,25.12,142.26,169.73,142.45,298.35,105.82,52.54,130.96,59.44,140.36,37.14,130.79,91.59,40.18,120.88,174.12,164.35,179.66,109.19,101.53,152.99,105.93
20190128,195.69,186.31,150.15,204.19,2805.62,6.192436,60.61,162.58,30.21,185.46,168.4,65.36,124.27,270.0,207.3,201.03,0.0504,74.45,0.2897,103.52,683.68,121.31,160.26,106.14,149.76,195.03,103.69,125.45,54.12,46.09,27.47,164.68,112.43,105.07,165.04,238.87,142.86,46.56,280.63,153.47,74.61,33.51,122.21,22.87,18.14,51.4,129.28,104.71,174.33,282.04,0.996,136.97,103.55,129.86,182.82,393.32,52.02,25.71,140.91,167.47,138.55,299.3,105.52,56.19,130.98,59.06,145.03,38.48,131.25,90.63,41.23,120.29,178.01,165.36,179.27,109.07,101.56,154.62,105.93
20190129,196.45,184.52,150.19,204.1,2823.81,6.30515,60.14,161.53,29.68,189.03,168.78,65.5,123.8,275.74,206.73,203.16,0.0474,72.99,0.28600000000000003,103.79,688.88,122.78,158.96,106.28,149.55,198.34,103.74,126.76,53.77,46.15,27.57,164.92,112.49,104.89,164.59,239.48,142.83,47.2,284.7,153.5,73.63,33.19,122.0,23.6,18.27,51.49,129.77,104.8,172.59,289.09,1.0001,136.31,101.44,131.98,183.61,399.26,52.31,25.8,140.24,165.43,142.01,298.49,104.76,55.62,130.86,58.97,148.93,38.0,131.6,90.56,42.02,131.91,178.66,167.89,177.88,109.79,101.85,155.15,106.11
20190130,198.39,187.16,151.23,205.2,2947.71,6.226719,56.28,167.34,30.44,191.65,169.49,66.58,123.48,276.42,211.95,203.01,0.0429,76.84,0.2609,104.02,669.92,126.74,162.08,106.37,151.58,199.75,103.77,128.03,55.49,47.21,27.43,167.34,113.16,107.67,166.73,242.47,144.28,47.72,284.33,155.35,73.95,33.57,123.04,21.4,18.59,51.66,129.95,104.53,177.54,289.02,0.9946,139.36,104.83,132.44,186.25,401.47,51.17,24.56,143.38,170.48,141.99,304.02,108.49,52.28,132.47,59.83,152.0,37.51,132.34,91.37,39.82,127.72,176.93,168.12,177.49,109.57,102.09,158.8,106.28
20190131,194.01,189.77,151.65,206.4,2958.11,6.337161,52.89,166.02,33.22,191.47,174.75,66.57,126.72,271.23,214.67,205.21,0.0459,79.05,0.2728,104.33,673.61,128.11,163.66,106.6,151.05,199.76,103.83,129.43,56.83,48.19,27.61,170.33,114.36,108.76,168.47,246.4,145.44,47.83,282.4,156.63,75.27,33.15,122.71,21.51,18.7,51.92,130.79,107.93,177.91,288.34,1.0023,140.96,102.91,131.95,188.66,417.61,51.12,23.95,145.17,172.66,142.71,306.6,110.39,58.7,132.03,60.32,188.27,38.89,134.78,91.2,38.68,128.55,175.09,161.55,174.57,110.72,102.56,158.96,106.61
20190201,192.57,191.93,151.98,207.1,2659.63,6.289603,52.03,169.15,29.5,191.76,173.62,66.54,125.81,268.68,213.63,202.29,0.04,78.32,0.254,104.12,687.15,127.44,161.46,106.47,152.22,194.01,103.82,130.52,57.07,48.43,27.68,170.42,117.21,115.75,169.16,244.38,145.62,48.0,283.27,157.41,74.25,33.8,123.63,21.15,18.38,51.82,130.04,108.28,179.11,285.5,1.0054,140.87,101.28,134.94,188.86,413.15,50.33,23.92,145.04,173.16,142.33,303.93,108.78,50.04,132.31,60.46,170.78,38.38,134.32,90.81,39.05,128.53,182.16,162.73,172.56,109.73,102.01,158.8,106.35
20190204,193.73,192.5,153.22,209.31,2717.02,6.246762,49.54,169.53,30.64,195.76,173.89,66.03,130.68,274.36,214.05,201.98,0.0419,80.25,0.2662,104.03,779.54,128.68,162.49,106.49,154.0,192.02,103.87,129.24,59.01,49.23,27.42,169.5,118.22,117.22,171.28,244.13,147.15,47.56,291.25,157.63,75.07,34.53,123.19,20.13,18.61,51.76,129.58,109.28,181.93,291.49,1.0087,142.38,104.2,134.09,188.31,415.08,49.54,23.43,146.47,176.27,144.3,303.59,109.06,51.8,132.67,60.89,183.97,38.6,135.17,91.42,38.11,130.96,184.29,171.25,173.37,109.22,101.78,161.1,106.27
20190205,194.01,192.99,153.82,210.31,2506.37,5.927187,49.01,170.05,30.22,197.87,173.96,67.75,130.2,274.1,214.91,201.79,0.0398,81.69,0.2784,104.25,785.62,128.28,164.0,106.5,154.76,186.4,103.84,129.24,59.2,49.38,27.47,171.37,117.52,117.45,171.85,239.44,147.45,47.89,291.93,157.11,75.18,34.8,123.33,19.62,18.69,51.87,129.93,108.75,183.43,292.83,1.0013,143.43,105.66,134.32,188.15,417.92,49.39,23.13,147.57,177.87,145.34,301.06,108.98,46.3,132.93,61.17,163.21,38.2,135.18,92.26,37.41,130.93,186.22,172.55,173.39,109.85,101.96,161.21,106.37
20190206,192.65,191.06,153.65,210.04,2464.58,5.940961,48.45,173.38,30.22,198.05,173.89,67.62,131.04,276.02,215.54,201.36,0.0374,81.16,0.2593,104.19,816.12,127.84,163.24,106.57,154.6,187.43,103.86,129.35,58.96,49.55,27.65,168.98,117.77,117.32,171.45,240.09,147.2,47.83,292.29,157.62,74.55,34.95,122.72,19.41,18.2,51.88,130.01,110.63,184.07,296.28,1.0001,143.07,104.49,134.47,188.73,417.15,49.79,23.22,147.06,177.82,144.89,299.44,109.13,46.02,132.75,61.03,163.35,38.42,135.27,91.73,37.66,129.81,180.47,171.66,172.03,110.03,102.04,156.98,106.43
