DateTime,GS_data,SPGI_data,V_data,IJJ_data,IJK_data,BTC-USD_data,XLF_data,ETC-USD_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,ISRG_data,TZA_data,LTC-USD_data,UPRO_data,SOXX_data,ITA_data,NFLX_data,NEE_data,SBUX_data,MCK_data,IWO_data,VTI_data,IEI_data,AVGO_data,IVW_data,NOC_data,COST_data,IHI_data,PSA_data,UTX_data,XLM-USD_data,QLD_data,TECL_data,XRP-USD_data,AGG_data,GOOG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TNA_data,UNH_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,EQT_data,CMCSA_data,TMO_data,VBK_data,BDX_data,CTXS_data,IWB_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,ANTM_data,CAT_data,IWV_data,APD_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,SPG_data,NVDA_data,TLH_data,RRC_data,SBAC_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,MMM_data,FAZ_data,SPXS_data,EQIX_data,SPXL_data,ONEQ_data,BA_data,VUG_data,IYW_data,CMI_data,IJH_data,HUM_data,GPN_data,DHR_data,TIP_data,XMR-USD_data,FDX_data,VAR_data,EXPE_data,WLTW_data,ITOT_data,PXD_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,GOOGL_data,WYNN_data,WHR_data,MLM_data,RTN_data,UDOW_data,MCD_data,ZROZ_data,AGN_data,IEF_data,AMZN_data,AAP_data,GVI_data,SJM_data
20150318,178.96,101.98,63.86,120.86,162.81,361.56,14.04,1.85675,146.65,39250.0,127.75,71.4,169.62,200.81,3.81,22.95,91.49,117.89,60.45,92.37,43.86,219.62,146.21,99.23,114.31,116.48,108.02,150.88,136.68,116.9,163.89,107.09,0.0023,36.87,36.84,0.0049,98.11,557.97,1.32,124.64,115.12,98.41,81.74,127.36,100.47,89.06,88.55,189.32,44.41,111.26,133.98,34.91,110.41,62.51,114.66,41.11,26.89,131.68,128.78,134.81,48.8,107.41,110.27,33.36,178.45,109.29,102.88,146.77,68.7,114.96,124.64,24.23,98.17,195.81,28.54,47.96,152.45,22.13,125.34,47.6213,120.39,91.96,101.68,214.48,1.0,94.44,128.34,38.43,115.35,106.14,89.43,145.93,118.23,102.63,104.79,95.08,269.75,144.39,232.86,91.44,205.66,21.89,185.01,135.73,103.0,102.35,121.09,141.35,172.65,45.68,43.55,104.36,1.14,165.08,82.93,89.87,119.72,43.73,156.37,2.24,22.52,110.78,50.49,137.17,566.16,111.96,174.43,136.57,99.82,35.91,85.18,112.32,298.8,98.44,375.14,147.85,101.53,97.75
20150319,176.77,101.77,64.62,120.24,162.77,362.3,13.91,1.7381799999999998,148.92,39300.0,128.76,72.74,169.59,199.05,3.77,22.65,91.7,117.37,60.74,91.14,44.74,216.56,147.03,98.87,113.89,117.91,107.96,150.58,137.5,117.44,164.32,107.49,0.0023,36.96,36.67,0.0048,97.76,556.46,1.36,124.66,115.13,98.38,81.08,127.97,100.4,89.27,87.88,188.18,44.7,112.01,133.72,34.82,109.28,64.89,114.04,41.96,26.78,132.54,128.97,135.2,49.29,106.91,110.21,34.24,178.09,108.63,107.12,146.7,67.65,114.56,122.68,24.0,97.8,196.79,27.85,47.84,156.85,22.47,124.76,46.2904,119.7,91.7,101.59,213.26,1.0,94.28,128.34,38.24,116.77,104.54,88.73,146.98,117.33,101.97,104.8,94.94,271.36,146.36,237.97,92.67,205.13,21.57,185.54,136.81,102.93,102.16,119.03,140.97,174.9,45.82,43.42,104.3,1.08,165.61,83.12,90.48,119.31,43.57,156.85,2.17,22.25,110.38,50.94,136.75,563.67,110.46,170.23,132.91,99.88,35.27,84.29,111.58,299.23,97.98,373.24,148.0,101.22,99.53
20150320,179.71,102.79,64.52,121.55,164.5,378.55,14.1,1.6878900000000001,149.79,38150.0,129.41,73.0,169.68,193.94,3.85,23.25,92.99,118.16,61.19,91.58,44.6,220.58,147.8,99.7,114.25,119.03,108.84,150.68,137.85,117.62,168.45,106.66,0.0022,37.47,37.3,0.0049,98.06,558.83,1.35,127.82,116.27,98.35,82.24,128.25,100.33,89.89,88.51,189.01,45.84,110.5,135.96,35.1,111.36,65.49,114.23,41.65,27.1,134.38,129.95,135.0,49.93,107.92,111.28,34.25,179.48,108.88,103.88,147.69,68.58,115.55,123.05,24.02,98.35,193.66,27.87,47.92,157.34,22.71,125.44,47.9419,122.2,93.18,102.17,212.45,1.0,95.02,130.81,38.77,116.79,105.88,90.78,147.78,115.86,99.28,104.8,95.55,276.61,145.65,228.92,90.31,207.78,22.14,186.95,135.38,103.8,102.75,119.85,142.33,176.67,46.29,43.49,104.61,1.09,163.88,82.88,91.66,119.26,43.93,161.62,2.14,22.29,111.7,51.29,134.86,564.95,116.93,173.57,132.74,101.38,36.21,85.23,112.27,301.76,98.38,378.49,150.7,101.49,98.99
20150323,178.62,100.81,65.1,121.54,164.07,390.41,14.02,1.78767,146.65,36750.0,128.93,72.26,169.4,194.33,3.86,23.12,92.22,117.73,60.71,91.36,44.56,220.89,147.47,99.53,114.33,120.05,108.51,150.77,139.02,117.84,170.51,106.74,0.0023,37.29,37.3,0.0048,98.08,557.28,1.29,127.83,116.2,98.47,82.29,128.29,100.35,90.4,88.64,188.87,45.74,110.41,138.4,35.3,110.18,67.17,113.95,41.91,26.95,135.6,129.52,135.73,50.06,107.67,111.51,35.22,178.74,107.95,107.16,146.94,68.5,115.33,122.39,24.3,98.26,193.27,27.94,47.94,161.63,21.98,125.34,46.9801,121.41,93.62,102.2,210.12,1.0,94.77,132.21,38.75,119.32,104.66,89.83,147.31,117.07,99.52,104.81,95.27,274.57,146.38,232.07,90.71,207.52,22.02,186.26,135.73,103.41,102.86,119.84,142.41,176.0,45.85,43.3,104.57,1.1,162.55,82.95,91.17,118.87,43.9,157.12,2.57,22.15,112.07,50.77,135.59,565.37,116.81,172.88,133.81,101.33,36.15,86.61,112.18,299.77,98.5,375.11,148.32,101.47,100.5
20150324,177.99,99.7,64.78,121.18,163.29,400.87,13.91,1.7444400000000002,146.19,36350.0,127.89,72.57,167.9,194.53,4.08,22.71,91.43,117.77,62.61,90.59,44.81,219.11,147.36,99.0,114.52,118.88,108.01,150.19,139.33,117.39,168.67,106.04,0.0024,37.02,36.98,0.0049,98.35,568.63,1.26,127.16,115.62,98.63,80.37,129.44,100.44,89.5,88.71,187.68,45.72,109.56,138.96,35.35,111.0,67.38,112.83,41.8,26.24,133.41,129.08,134.52,49.94,107.02,111.6,34.93,179.07,107.28,105.32,146.96,67.98,114.67,122.63,24.67,97.91,195.22,28.13,48.01,161.79,21.68,126.09,48.2139,121.02,93.2,101.92,210.7,1.0,94.4,130.9,38.79,118.01,104.23,89.62,146.04,116.59,99.67,104.8,94.86,272.66,146.06,236.79,92.32,201.16,21.64,185.66,134.24,102.95,102.56,120.32,141.73,174.37,45.69,42.88,105.07,1.07,161.14,82.18,91.24,117.97,43.64,156.12,2.06,22.09,111.44,50.9,136.52,577.54,118.66,173.85,134.84,100.56,35.55,87.26,113.83,294.21,98.8,374.09,149.81,101.59,100.22
20150325,174.33,98.24,64.8,119.26,160.43,394.77,13.69,1.72163,141.44,39550.0,125.25,67.03,165.08,208.27,4.06,21.71,87.18,115.5,60.25,89.36,43.83,216.34,143.19,97.45,114.28,111.12,106.0,147.5,139.52,115.77,166.51,106.25,0.0022,35.32,34.13,0.0048,98.16,557.26,1.27,124.67,113.84,98.45,79.3,126.78,100.34,88.08,88.53,183.0,42.53,108.09,132.72,35.45,108.67,66.67,110.91,42.3,25.77,131.51,126.3,133.03,49.19,105.49,109.65,34.49,175.3,107.51,106.46,144.0,67.46,112.92,121.4,24.07,96.45,210.66,27.87,47.95,161.21,20.36,125.46,49.4477,118.63,92.31,99.12,211.26,1.0,92.81,127.85,37.49,116.03,102.82,87.79,143.11,113.54,106.49,104.8,92.6,268.36,146.23,246.82,96.39,199.01,20.7,181.3,133.22,101.05,99.61,118.43,139.44,171.39,45.37,42.18,105.04,0.99,157.59,81.31,89.78,116.88,43.0,160.13,2.07,20.91,111.22,50.04,142.89,567.0,116.38,170.19,134.14,98.05,33.82,86.19,112.51,286.12,98.38,370.96,147.55,101.46,99.54
20150326,174.23,98.63,63.48,118.85,160.16,382.56,13.67,1.6684,141.38,39075.0,124.9,65.55,166.33,209.06,3.99,21.57,85.99,115.78,59.75,88.75,43.51,216.85,142.96,97.26,114.01,111.37,105.79,147.61,137.65,115.35,166.3,104.05,0.0021,35.09,34.17,0.0049,97.81,553.65,1.34,124.01,113.11,98.36,84.65,126.08,100.23,87.9,88.55,181.75,42.35,107.82,133.8,34.88,108.12,65.61,111.24,43.06,25.49,130.88,126.1,133.59,49.61,105.23,109.3,33.73,176.66,107.93,108.09,142.51,67.48,112.65,121.81,23.85,95.76,210.07,27.68,47.81,159.02,20.29,124.42,49.6614,118.88,91.33,99.19,210.81,1.0,92.66,128.97,37.26,115.4,102.29,87.99,142.8,114.33,107.0,104.8,92.24,266.43,143.04,248.39,97.08,198.14,20.55,180.8,130.22,100.91,99.7,118.45,139.09,169.83,44.56,42.16,104.48,1.0,157.64,81.44,88.65,116.54,42.89,162.06,2.18,20.7,110.77,49.53,143.73,563.64,116.13,171.91,136.21,98.09,33.58,85.75,109.67,286.78,97.82,367.35,148.22,101.32,101.33
20150327,175.0,98.28,63.34,119.1,161.31,383.76,13.66,1.60436,143.18,38100.0,126.05,66.37,165.75,205.13,3.99,21.7,88.43,116.87,59.25,89.46,43.51,216.91,144.34,97.53,114.2,114.49,106.09,148.69,136.71,116.5,167.06,103.68,0.002,35.37,34.28,0.0049,97.95,546.84,1.3,124.05,113.73,98.46,84.45,128.85,100.31,88.08,88.53,180.0,43.1,109.45,135.46,34.96,107.81,64.8,113.02,42.44,25.5,131.49,127.03,134.88,49.79,105.53,109.66,33.59,178.13,107.91,110.03,145.72,67.3,113.03,123.09,23.89,96.02,209.1,27.29,47.92,157.79,20.69,125.22,50.1374,120.39,91.37,99.43,211.05,1.0,92.95,128.82,37.04,116.15,103.06,88.67,144.06,113.42,105.01,104.8,92.35,268.68,142.95,249.38,96.49,199.76,20.67,181.72,130.16,101.15,99.92,119.04,139.74,171.85,44.76,42.43,104.53,0.97,156.79,82.2,89.53,117.18,43.01,161.71,2.27,21.1,111.53,49.7,142.62,557.55,114.0,174.06,135.84,99.15,33.74,85.15,111.3,288.91,98.21,370.56,150.19,101.46,101.19
20150330,177.75,99.69,63.29,120.93,163.42,391.44,13.86,1.44264,144.69,35775.0,127.43,66.51,168.72,196.69,4.06,22.5,89.56,118.35,60.37,90.5,43.92,219.82,146.57,98.77,114.28,116.58,107.21,150.73,137.09,117.98,168.51,104.45,0.0021,36.23,35.47,0.005,97.99,550.52,1.25,126.22,114.91,98.36,84.88,129.83,100.19,89.14,88.74,183.39,44.83,112.23,139.48,35.07,110.11,64.92,114.05,42.52,25.92,133.34,128.79,135.86,50.11,106.8,110.89,33.67,180.47,108.43,108.98,146.26,68.73,114.41,124.65,24.02,98.27,201.87,27.85,47.92,159.11,20.78,125.02,50.2346,119.84,92.55,100.56,213.65,1.0,93.99,130.64,37.03,117.98,103.76,90.35,145.43,116.29,100.61,104.8,93.46,271.12,143.75,239.35,92.77,203.67,21.44,183.7,130.76,102.34,101.1,121.36,141.66,175.39,44.81,42.8,104.22,0.97,158.84,83.12,90.01,118.71,43.55,164.56,2.29,21.04,112.61,50.47,139.26,561.14,113.46,176.28,136.9,100.72,35.24,85.96,110.75,290.05,98.2,374.59,150.87,101.44,102.54
20150331,174.91,97.88,63.41,120.41,162.88,389.55,13.76,1.3720299999999999,140.76,37625.0,125.82,64.72,168.34,198.46,3.99,21.92,88.55,117.35,59.53,89.9,43.34,217.0,145.78,97.87,114.49,113.39,106.19,149.14,138.82,117.03,166.77,106.17,0.002,35.4,34.5,0.0049,98.16,546.5,1.24,124.65,114.51,98.47,84.22,129.31,100.29,88.31,88.71,193.11,44.46,109.71,136.08,35.48,109.44,65.18,113.04,43.91,25.86,132.13,126.26,133.95,49.99,105.88,110.66,34.09,178.77,108.04,111.91,143.99,67.6,113.48,122.6,23.91,96.92,206.36,27.77,48.02,161.33,20.26,125.23,50.5551,116.76,92.01,100.06,212.14,1.0,93.18,128.9,36.76,115.76,104.25,89.84,143.35,114.51,101.66,104.81,92.25,271.37,145.99,243.48,95.27,202.48,20.88,182.25,134.14,98.63,100.2,120.06,141.19,172.33,45.66,42.45,104.46,0.99,157.61,82.51,89.96,117.62,43.18,161.61,2.27,20.85,111.73,50.29,142.27,554.7,114.54,177.18,133.99,99.14,34.12,85.57,110.68,283.25,98.45,372.1,148.5,101.59,103.53
20150401,178.88,99.31,63.17,120.24,162.19,382.85,13.75,1.43794,138.34,37500.0,124.25,64.73,168.84,198.46,3.91,21.69,87.98,116.82,59.02,90.52,42.57,213.65,145.61,97.69,114.73,112.19,105.7,148.76,138.02,115.59,165.77,104.72,0.002,35.04,34.17,0.0051,98.48,541.07,1.21,123.96,113.84,98.52,84.1,130.24,100.32,87.04,88.94,190.63,44.41,108.94,136.04,35.22,109.44,64.1,111.76,44.0,26.13,129.83,127.87,132.42,49.19,105.49,110.56,33.66,175.07,107.25,111.49,143.6,67.27,113.2,121.64,23.69,96.01,209.68,27.94,48.13,160.24,20.33,126.22,50.1568,119.13,91.78,99.26,208.6,1.0,92.84,127.84,36.82,111.09,103.75,88.92,141.62,114.34,101.54,104.81,92.94,272.63,145.02,244.07,96.1,203.12,20.68,181.0,131.84,101.03,99.67,118.66,140.72,171.96,45.66,41.95,105.26,0.95,158.36,81.6,90.0,118.08,43.03,164.94,2.11,20.69,111.73,49.65,143.73,549.49,113.12,176.59,132.36,97.64,33.65,84.56,113.27,282.12,98.92,370.26,142.61,101.79,102.29
20150402,178.24,98.88,62.94,120.74,162.67,386.48,13.82,1.34616,137.27,36025.0,124.52,65.19,169.43,196.89,3.94,21.89,87.78,117.05,59.15,90.51,43.19,214.42,145.7,98.0,114.65,111.64,105.99,149.76,136.88,116.14,166.92,103.57,0.0021,35.07,34.37,0.0052,98.35,534.06,1.17,125.05,114.99,98.36,85.6,130.34,100.26,87.47,88.98,189.58,44.69,108.85,138.88,35.27,110.89,63.12,112.46,43.97,26.53,130.92,128.23,131.75,48.67,105.93,110.99,33.3,175.04,107.09,112.87,143.56,67.78,113.54,122.41,23.6,96.57,208.32,28.24,48.07,162.16,20.38,125.58,52.2358,119.79,91.93,99.25,207.29,1.0,93.15,128.86,36.43,114.76,103.34,89.15,141.93,115.33,100.88,104.8,93.72,271.22,142.89,240.33,95.31,204.87,20.85,181.59,130.58,101.44,99.56,118.48,141.21,172.29,45.74,42.1,104.88,0.96,158.34,82.24,93.64,118.35,43.17,168.95,2.08,20.58,112.5,49.6,143.58,541.31,112.81,175.71,131.65,98.43,34.03,84.16,110.86,283.97,98.64,372.25,142.84,101.73,102.07
20150406,178.71,98.93,63.05,121.98,163.61,383.16,13.84,1.31856,136.74,34525.0,124.72,66.66,171.44,194.53,3.84,22.35,88.16,118.13,60.33,91.19,43.25,215.3,146.24,98.68,114.88,112.37,106.6,150.81,138.14,116.85,168.66,104.65,0.002,35.65,35.12,0.0052,98.41,535.3,0.98,126.15,115.51,98.36,86.97,131.67,100.3,87.04,89.19,193.19,45.3,109.17,141.98,35.43,112.42,62.86,112.88,44.93,26.66,131.3,128.96,131.96,49.44,106.66,111.42,33.31,176.63,108.29,114.94,144.94,68.84,114.28,123.26,23.56,96.92,203.23,28.71,48.14,163.28,20.97,125.5,53.1101,120.24,92.31,100.18,211.55,1.0,93.79,130.13,37.57,116.16,103.64,89.99,142.19,117.2,99.67,104.81,93.1,273.64,143.13,239.54,93.26,204.48,21.29,182.77,131.14,102.06,100.65,119.4,142.49,172.56,45.78,42.49,105.29,0.95,158.77,82.91,94.21,119.54,43.44,171.56,2.07,20.48,113.44,49.61,141.19,543.95,116.29,176.27,133.55,99.05,34.69,84.55,109.76,283.46,98.76,377.04,144.57,101.86,102.54
20150407,179.02,98.24,62.96,121.07,162.23,358.42,13.77,1.26234,138.5,34300.0,124.91,65.57,170.82,198.06,3.74,22.16,88.2,117.82,60.49,90.11,43.05,212.81,145.55,98.35,114.77,112.2,106.46,150.94,138.93,116.49,166.7,105.31,0.0019,35.52,34.95,0.0051,98.43,535.55,1.04,123.79,114.84,98.47,87.6,129.75,100.21,87.87,89.46,189.75,44.42,108.84,142.24,35.36,111.38,62.92,111.58,44.71,26.71,130.83,128.24,131.26,49.51,106.37,110.53,33.58,176.3,108.22,119.36,144.72,68.03,113.95,122.52,23.67,96.21,204.21,28.86,48.17,164.46,21.16,125.83,54.6645,119.26,91.88,100.07,209.49,1.0,93.57,130.16,37.55,115.97,103.95,89.68,142.5,115.96,101.58,104.81,92.62,274.32,145.49,242.69,94.09,203.73,21.12,182.53,132.59,101.82,100.48,118.43,141.21,172.41,46.11,42.67,105.52,0.87,163.04,82.47,94.1,119.47,43.33,169.86,2.11,20.32,112.87,49.07,141.65,544.86,117.47,173.38,130.16,98.68,34.63,84.61,111.42,281.29,98.85,374.41,145.54,101.84,103.62
20150408,179.18,98.87,63.54,121.22,163.43,358.35,13.82,1.23556,141.19,32975.0,126.18,67.1,170.49,193.35,3.75,22.4,88.72,118.62,63.05,89.89,43.58,213.44,147.22,98.77,114.73,113.22,107.0,152.15,138.28,116.79,166.66,104.98,0.002,36.09,35.23,0.0051,98.44,540.13,0.94,123.96,115.91,98.45,87.37,131.36,100.18,87.92,89.51,190.78,45.53,109.62,144.88,35.08,112.22,63.27,111.69,44.71,27.1,130.63,129.32,131.87,50.38,106.71,110.98,33.16,176.88,108.95,120.29,144.2,67.95,114.4,122.35,23.68,96.21,202.26,29.38,48.13,162.41,21.31,125.83,53.6638,117.7,92.05,100.43,210.79,1.0,94.02,129.98,37.45,117.01,104.52,89.44,143.8,115.58,98.93,104.82,93.41,277.23,146.13,239.35,93.06,207.9,21.33,183.84,133.81,102.41,100.71,116.91,141.96,173.02,45.94,42.68,105.26,0.76,163.69,82.54,94.28,119.84,43.46,168.47,2.04,20.68,113.0,49.64,139.49,548.84,114.92,171.99,130.53,98.9,34.83,85.05,111.52,280.55,98.76,381.2,147.63,101.82,102.41
20150409,181.35,99.63,64.22,121.48,163.22,347.27,13.84,1.18438,142.21,30800.0,127.0,67.41,171.03,195.12,3.67,22.7,89.88,118.66,62.79,89.87,43.89,214.19,147.1,99.12,114.48,113.61,107.38,152.48,138.48,117.69,164.23,105.29,0.0019,36.54,35.64,0.0047,98.19,539.3,0.88,121.87,115.91,98.36,87.7,132.04,100.11,88.95,89.46,190.93,45.11,109.96,149.72,35.33,113.06,63.66,112.73,44.27,27.29,131.37,129.02,132.94,50.61,107.15,110.59,33.23,177.43,109.44,118.3,143.13,68.15,114.76,123.23,23.64,96.18,200.11,28.39,48.05,161.73,21.8,125.12,54.2759,118.14,92.14,100.84,211.28,1.0,94.47,130.37,37.5,116.74,105.54,89.91,144.84,116.47,99.91,104.82,93.42,277.61,146.18,239.35,91.88,208.75,21.63,184.92,134.72,102.79,101.25,116.2,141.96,172.05,49.11,42.73,104.89,0.74,164.72,82.58,93.48,120.01,43.65,172.56,1.92,20.8,113.38,49.48,137.67,548.02,116.18,172.01,131.31,99.83,35.16,84.79,109.27,278.16,98.35,383.54,146.87,101.73,102.13
20150410,182.05,99.5,64.16,121.75,163.62,354.7,13.83,1.44343,143.87,28050.0,128.1,67.35,176.79,192.17,3.73,23.06,90.25,118.89,64.94,90.64,44.09,215.21,147.87,99.58,114.45,113.25,107.83,153.21,135.57,118.49,163.86,105.32,0.0019,36.83,35.98,0.0045,98.19,538.53,0.94,122.07,116.32,98.3,86.98,133.17,100.13,89.59,89.55,191.81,45.7,110.37,156.68,35.29,114.61,63.85,112.97,45.19,27.39,131.53,129.66,133.59,49.94,107.69,111.04,32.38,176.52,109.91,121.89,143.53,69.77,115.36,123.12,23.77,96.49,198.15,28.26,48.07,158.18,22.03,125.14,53.6736,117.32,91.79,101.28,211.15,1.0,94.81,130.79,37.72,116.48,106.08,90.17,146.1,116.96,98.54,104.82,94.33,277.23,146.64,239.74,90.41,208.39,21.96,185.43,134.78,103.14,101.69,118.25,142.23,172.78,49.12,42.49,104.79,0.69,166.1,82.77,94.8,120.42,43.86,170.51,1.93,20.79,113.5,49.38,136.59,548.54,122.78,171.58,132.78,99.79,35.72,85.89,109.39,280.56,98.33,382.65,149.01,101.66,102.65
20150413,181.99,99.77,64.06,121.47,162.9,352.99,13.88,1.39255,143.09,29475.0,127.63,66.98,180.77,192.17,3.81,22.76,89.71,118.15,67.81,89.64,44.39,214.86,147.96,99.19,114.6,111.94,107.36,151.57,136.33,118.04,161.96,105.84,0.002,36.64,35.69,0.0049,98.29,537.69,0.91,121.62,115.62,98.34,85.88,132.66,100.25,88.26,89.6,189.02,45.83,110.72,151.82,35.41,112.93,65.22,111.78,44.95,26.92,130.53,129.39,132.88,49.69,107.23,111.11,32.35,173.57,109.03,121.1,143.15,69.38,114.88,122.04,23.61,96.69,199.72,28.56,48.15,156.66,21.82,125.22,53.5181,118.36,91.91,100.86,211.38,1.0,94.32,130.41,37.76,116.43,106.12,88.95,145.43,116.73,98.31,104.81,93.38,276.42,146.89,238.56,91.49,208.5,21.66,185.02,135.62,102.68,101.38,117.77,141.75,172.87,49.65,42.62,104.81,0.72,164.92,82.7,94.38,120.74,43.67,170.0,1.91,20.63,113.01,49.73,137.25,548.64,122.24,170.06,132.26,98.58,35.28,85.57,109.62,279.87,98.53,382.36,147.99,101.81,103.19
20150414,183.98,98.28,63.36,121.79,162.73,357.62,13.88,1.34186,143.16,28875.0,127.73,66.34,178.68,192.17,3.85,22.88,88.8,117.99,68.39,90.17,44.21,216.81,148.04,99.33,114.77,110.71,107.33,151.25,135.76,117.68,162.49,104.9,0.0017,36.44,35.3,0.0048,98.4,528.94,0.87,122.14,115.42,98.29,86.17,132.76,100.15,88.24,89.71,190.89,45.78,111.23,153.5,35.07,111.14,64.87,111.53,44.2,27.01,130.49,129.38,131.82,50.1,107.41,111.13,32.27,173.82,109.71,120.21,143.84,70.11,115.05,123.06,23.61,96.62,201.87,28.73,48.17,155.89,21.64,125.71,56.0828,118.73,92.47,100.49,214.24,1.0,94.33,130.34,37.66,117.18,105.37,88.92,145.48,116.23,98.35,104.82,93.37,276.79,145.8,237.77,91.05,209.99,21.78,184.57,134.62,102.65,100.98,118.16,141.88,173.81,48.86,42.74,105.09,0.69,163.37,82.42,93.74,121.42,43.73,174.08,1.9,20.51,113.23,49.54,138.02,539.78,120.06,171.7,132.44,98.42,35.62,85.69,110.7,283.77,98.82,385.11,147.86,101.95,103.32
20150415,187.13,98.09,63.28,122.7,163.05,335.59,13.94,1.45723,145.71,27600.0,128.02,66.72,177.9,187.66,3.73,23.18,90.27,118.18,67.92,90.02,44.06,216.48,149.29,99.84,114.82,112.43,107.75,151.25,136.22,117.84,161.54,105.15,0.0017,36.87,36.2,0.0048,98.53,531.07,0.85,121.11,115.57,98.4,86.49,130.09,100.2,88.31,89.94,189.91,46.81,108.81,156.9,34.56,110.67,64.82,111.21,44.92,27.43,131.42,130.24,131.35,51.27,107.86,112.2,32.54,173.71,110.53,123.04,141.09,71.94,115.63,123.47,23.64,96.88,196.59,28.67,48.23,156.78,21.9,125.8,59.6481,119.23,92.44,101.4,217.56,1.0,94.74,131.81,38.21,119.09,105.05,89.39,145.93,116.67,96.13,104.82,93.44,275.4,145.94,235.61,89.73,209.73,22.09,186.26,134.59,103.06,102.04,118.85,142.56,171.08,49.13,42.8,105.41,0.63,161.48,82.94,93.62,120.96,43.94,177.85,1.61,20.84,113.01,49.33,136.36,541.04,114.61,170.94,136.27,98.54,36.01,84.69,110.5,284.49,98.87,383.45,148.39,101.97,104.11
20150416,186.3,97.6,63.43,122.11,163.03,345.3,13.96,1.45482,146.95,26450.0,128.05,66.14,181.16,188.25,3.79,23.16,89.89,118.01,80.29,89.65,44.16,217.35,149.02,99.79,114.98,111.92,107.75,151.38,135.81,117.66,162.1,105.31,0.0017,36.78,35.87,0.0049,98.48,532.34,0.88,122.16,115.75,98.36,86.4,132.66,100.23,87.6,89.85,190.36,46.65,112.78,160.02,33.95,110.52,65.04,110.96,46.68,27.32,130.31,130.19,132.83,51.18,107.83,111.81,31.95,173.63,110.35,125.39,144.47,71.83,115.56,122.86,23.65,97.4,198.35,28.9,48.25,155.65,21.77,125.6,59.2206,120.07,92.5,101.2,217.59,1.0,94.73,131.01,38.12,117.99,104.81,89.5,145.91,116.11,96.52,104.82,92.9,270.71,146.33,234.82,89.92,210.05,22.05,185.83,133.91,103.1,101.75,118.07,142.15,172.0,49.84,42.72,105.53,0.61,161.22,83.38,92.86,120.3,43.92,178.13,1.79,20.22,113.29,49.38,136.63,543.52,116.84,167.79,136.11,98.85,36.05,83.98,109.69,282.14,98.95,386.04,148.81,102.09,104.37
20150417,183.64,97.37,63.4,120.49,161.24,338.32,13.77,1.46615,144.05,28225.0,126.91,65.1,180.23,197.08,3.75,22.36,88.61,116.05,81.65,89.13,43.58,218.75,146.51,98.63,114.94,108.81,106.49,148.4,134.02,116.91,160.79,104.97,0.0017,35.65,34.33,0.0049,98.56,522.62,0.94,121.2,114.1,98.43,84.87,131.0,100.2,87.41,89.57,186.74,44.4,110.1,154.38,33.71,109.22,64.85,110.24,46.32,26.75,129.92,128.39,132.03,50.11,106.6,110.07,32.19,171.6,108.81,124.67,142.19,70.93,114.18,121.45,23.13,94.47,206.56,28.93,48.25,155.7,21.48,126.19,58.9972,119.4,91.72,99.65,215.31,1.0,93.53,129.03,37.63,117.8,104.74,87.59,144.57,114.8,101.15,104.82,91.17,269.12,145.85,244.07,92.96,205.34,21.29,183.41,133.5,101.75,100.11,115.9,140.49,171.81,49.66,42.11,106.2,0.61,160.03,82.24,91.84,119.32,43.41,175.86,1.79,19.86,112.22,47.92,140.92,532.74,114.45,166.25,134.41,97.75,34.35,83.32,111.76,282.71,99.15,375.56,148.61,101.97,104.28
20150420,184.34,98.06,62.31,121.48,162.7,325.75,13.83,1.4788,146.15,26375.0,127.63,66.33,184.33,191.39,3.57,22.97,89.36,117.5,81.06,90.29,43.9,219.9,148.02,99.43,114.91,109.86,107.67,150.74,131.71,118.14,162.08,102.85,0.0015,36.71,36.11,0.0047,98.49,533.91,0.92,121.02,115.18,98.35,85.68,130.14,100.24,87.97,89.85,183.88,45.64,109.98,159.76,33.0,109.67,63.95,111.5,46.4,26.77,131.82,129.4,134.54,49.97,107.53,111.28,32.03,173.35,109.71,124.19,142.55,72.05,115.2,122.68,23.25,95.14,196.39,29.18,48.2,154.19,21.38,125.65,58.6863,121.48,92.22,101.27,214.96,1.0,94.53,133.44,38.8,118.93,105.24,88.35,145.54,117.43,98.15,104.81,92.19,268.9,142.17,240.72,90.36,208.58,21.87,185.2,131.42,102.77,102.09,117.04,141.67,172.99,49.68,42.46,105.92,0.59,161.04,83.22,93.08,119.62,43.82,175.15,1.67,20.11,112.57,48.82,136.67,544.53,112.78,170.86,134.15,97.55,35.55,84.46,109.9,281.11,98.96,389.51,151.19,101.93,103.78
